filename,title,author,year,citation order,citation text,citation scoring
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,73,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,74,1.4.2.7,"[('1.4.2.7', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,75,1.3.6.16,"[('1.3.6.16', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,76,1.1.4.1,"[('1.1.4.1', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,77,Abs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,78,1.1.4.2,"[('1.1.4.2', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,79,1.1.4.3,"[('1.1.4.3', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,80,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,81,1.1.1.11,"[('1.1.1.11', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,82,1.2.3.11,"[('1.2.3.11', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,83,1.3.14.6,"[('1.3.14.6', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,84,TAbs6,"[('Abs6', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,85,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,86,1.1.1.2,"[('1.1.1.2', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,87,1.1.4.1,"[('1.1.4.1', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,88,1.2.2.3,"[('1.2.2.3', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,89,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,90,1.1.4.6,"[('1.1.4.6', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,91,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,92,1.3.6.12,"[('1.3.6.12', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,93,2.1.4.3,"[('2.1.4.3', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,94,1.1.4.1,"[('1.1.4.1', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,95,1.3.14.31,"[('1.3.14.31', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,96,1.3.2.6–11,"[('1.3.2.6', 0.16666666666666666), ('1.3.2.7', 0.16666666666666666), ('1.3.2.8', 0.16666666666666666), ('1.3.2.9', 0.16666666666666666), ('1.3.2.10', 0.16666666666666666), ('1.3.2.11', 0.16666666666666666)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,97,2.3.2.4,"[('2.3.2.4', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,98,1.2.6.8,"[('1.2.6.8', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,99,1.4.5.19,"[('1.4.5.19', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,100,1.4.2.56,"[('1.4.2.56', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,101,1.4.2.31–43,"[('1.4.2.31', 0.07692307692307693), ('1.4.2.32', 0.07692307692307693), ('1.4.2.33', 0.07692307692307693), ('1.4.2.34', 0.07692307692307693), ('1.4.2.35', 0.07692307692307693), ('1.4.2.36', 0.07692307692307693), ('1.4.2.37', 0.07692307692307693), ('1.4.2.38', 0.07692307692307693), ('1.4.2.39', 0.07692307692307693), ('1.4.2.40', 0.07692307692307693), ('1.4.2.41', 0.07692307692307693), ('1.4.2.42', 0.07692307692307693), ('1.4.2.43', 0.07692307692307693)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,102,1.4.2.46–55,"[('1.4.2.46', 0.1), ('1.4.2.47', 0.1), ('1.4.2.48', 0.1), ('1.4.2.49', 0.1), ('1.4.2.50', 0.1), ('1.4.2.51', 0.1), ('1.4.2.52', 0.1), ('1.4.2.53', 0.1), ('1.4.2.54', 0.1), ('1.4.2.55', 0.1)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,103,1.4.2.44–45,"[('1.4.2.44', 0.5), ('1.4.2.45', 0.5)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,104,1.4.2.47,"[('1.4.2.47', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,105,1.4.2.56,"[('1.4.2.56', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,106,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,107,1.3.14.20,"[('1.3.14.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,108,1.3.14.31,"[('1.3.14.31', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,109,1.3.6.12,"[('1.3.6.12', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,110,1.3.14.29,"[('1.3.14.29', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,111,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,112,1.1.1.11,"[('1.1.1.11', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,113,1.1.1.8,"[('1.1.1.8', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,114,1.3.6.7,"[('1.3.6.7', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,115,1.2.1.2,"[('1.2.1.2', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,116,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,117,1.1.4.1,"[('1.1.4.1', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,118,1.1.4.7,"[('1.1.4.7', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,119,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,120,1.2.5.20,"[('1.2.5.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,121,1.1.1.11,"[('1.1.1.11', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,122,TAbs6,"[('Abs6', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,123,1.4.2.21,"[('1.4.2.21', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,124,1.1.1.11,"[('1.1.1.11', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,125,1.2.3.11,"[('1.2.3.11', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,126,1.3.14.6,"[('1.3.14.6', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,127,1.1.1.8,"[('1.1.1.8', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,128,1.3.2.7,"[('1.3.2.7', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,129,1.4.3.5,"[('1.4.3.5', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,130,1.4.6.6,"[('1.4.6.6', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,131,1.1.7.7–10,"[('1.1.7.7', 0.25), ('1.1.7.8', 0.25), ('1.1.7.9', 0.25), ('1.1.7.10', 0.25)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,132,3.1.1.2,"[('3.1.1.2', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,133,1.1.4.1,"[('1.1.4.1', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,134,TAbs35,"[('Abs35', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,135,1.3.2.7,"[('1.3.2.7', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,136,2.3.3.5,"[('2.3.3.5', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,137,2.1.2.2,"[('2.1.2.2', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,138,2.1.2.4,"[('2.1.2.4', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,139,2.3.1.2,"[('2.3.1.2', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,140,1.3.14.16,"[('1.3.14.16', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,141,2.3.3.5,"[('2.3.3.5', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,142,1.1.6.1,"[('1.1.6.1', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,143,1.1.6.3,"[('1.1.6.3', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,144,1.2.1.3,"[('1.2.1.3', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,145,1.4.5.3,"[('1.4.5.3', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,146,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,147,1.2.6.8,"[('1.2.6.8', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,148,1.4.2.31,"[('1.4.2.31', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,149,1.4.2.36,"[('1.4.2.36', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,150,1.4.2.54,"[('1.4.2.54', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,151,1.4.2.56,"[('1.4.2.56', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,152,1.3.14.34,"[('1.3.14.34', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,153,2.1.10.4,"[('2.1.10.4', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,154,2.1.10.7,"[('2.1.10.7', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,155,2.1.10.9,"[('2.1.10.9', 0.5), ('2.1.10.9n57', 0.5)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,156,2.1.10.4,"[('2.1.10.4', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,157,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,158,1.2.2.3,"[('1.2.2.3', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,159,1.4.5.7,"[('1.4.5.7', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,160,TAbs28,"[('Abs28', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,161,TApp19,"[('App.19', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,162,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,163,TApp21,"[('App.21', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,164,1.4.2.7,"[('1.4.2.7', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,165,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,166,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,167,TApp10,"[('App.10', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,168,TAbs28,"[('Abs28', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,169,TApp11–19,"[('App.11', 0.1111111111111111), ('App.12', 0.1111111111111111), ('App.13', 0.1111111111111111), ('App.14', 0.1111111111111111), ('App.15', 0.1111111111111111), ('App.16', 0.1111111111111111), ('App.17', 0.1111111111111111), ('App.18', 0.1111111111111111), ('App.19', 0.1111111111111111)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,170,TApp10,"[('App.10', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,171,TApp11–19,"[('App.11', 0.1111111111111111), ('App.12', 0.1111111111111111), ('App.13', 0.1111111111111111), ('App.14', 0.1111111111111111), ('App.15', 0.1111111111111111), ('App.16', 0.1111111111111111), ('App.17', 0.1111111111111111), ('App.18', 0.1111111111111111), ('App.19', 0.1111111111111111)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,172,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,173,TApp21,"[('App.21', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,174,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,175,1.4.6.5–22,"[('1.4.6.5', 0.05555555555555555), ('1.4.6.6', 0.05555555555555555), ('1.4.6.7', 0.05555555555555555), ('1.4.6.8', 0.05555555555555555), ('1.4.6.9', 0.05555555555555555), ('1.4.6.10', 0.05555555555555555), ('1.4.6.11', 0.05555555555555555), ('1.4.6.12', 0.05555555555555555), ('1.4.6.13', 0.05555555555555555), ('1.4.6.14', 0.05555555555555555), ('1.4.6.15', 0.05555555555555555), ('1.4.6.16', 0.05555555555555555), ('1.4.6.17', 0.05555555555555555), ('1.4.6.18', 0.05555555555555555), ('1.4.6.19', 0.05555555555555555), ('1.4.6.20', 0.05555555555555555), ('1.4.6.21', 0.05555555555555555), ('1.4.6.22', 0.05555555555555555)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,176,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,177,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,178,TApp21,"[('App.21', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,179,TApp11–19,"[('App.11', 0.1111111111111111), ('App.12', 0.1111111111111111), ('App.13', 0.1111111111111111), ('App.14', 0.1111111111111111), ('App.15', 0.1111111111111111), ('App.16', 0.1111111111111111), ('App.17', 0.1111111111111111), ('App.18', 0.1111111111111111), ('App.19', 0.1111111111111111)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,180,1.4.6.5–21,"[('1.4.6.5', 0.058823529411764705), ('1.4.6.6', 0.058823529411764705), ('1.4.6.7', 0.058823529411764705), ('1.4.6.8', 0.058823529411764705), ('1.4.6.9', 0.058823529411764705), ('1.4.6.10', 0.058823529411764705), ('1.4.6.11', 0.058823529411764705), ('1.4.6.12', 0.058823529411764705), ('1.4.6.13', 0.058823529411764705), ('1.4.6.14', 0.058823529411764705), ('1.4.6.15', 0.058823529411764705), ('1.4.6.16', 0.058823529411764705), ('1.4.6.17', 0.058823529411764705), ('1.4.6.18', 0.058823529411764705), ('1.4.6.19', 0.058823529411764705), ('1.4.6.20', 0.058823529411764705), ('1.4.6.21', 0.058823529411764705)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,181,1.4.6.22,"[('1.4.6.22', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,182,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,183,TApp21,"[('App.21', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,184,TApp10,"[('App.10', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,185,1.4.6.3,"[('1.4.6.3', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,186,TAbs28,"[('Abs28', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,187,TApp12–13,"[('App.12', 0.5), ('App.13', 0.5)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,188,TAbs28,"[('Abs28', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,189,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,190,1.4.2.39,"[('1.4.2.39', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,191,1.4.2.39,"[('1.4.2.39', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,192,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,193,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,194,TApp11–19,"[('App.11', 0.1111111111111111), ('App.12', 0.1111111111111111), ('App.13', 0.1111111111111111), ('App.14', 0.1111111111111111), ('App.15', 0.1111111111111111), ('App.16', 0.1111111111111111), ('App.17', 0.1111111111111111), ('App.18', 0.1111111111111111), ('App.19', 0.1111111111111111)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,195,TApp11–19,"[('App.11', 0.1111111111111111), ('App.12', 0.1111111111111111), ('App.13', 0.1111111111111111), ('App.14', 0.1111111111111111), ('App.15', 0.1111111111111111), ('App.16', 0.1111111111111111), ('App.17', 0.1111111111111111), ('App.18', 0.1111111111111111), ('App.19', 0.1111111111111111)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,196,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,197,TApp11–19,"[('App.11', 0.1111111111111111), ('App.12', 0.1111111111111111), ('App.13', 0.1111111111111111), ('App.14', 0.1111111111111111), ('App.15', 0.1111111111111111), ('App.16', 0.1111111111111111), ('App.17', 0.1111111111111111), ('App.18', 0.1111111111111111), ('App.19', 0.1111111111111111)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,198,1.4.6.3,"[('1.4.6.3', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,199,TApp20,"[('App.20', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,200,TApp21,"[('App.21', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,201,TApp10,"[('App.10', 1.0)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,202,TApp10,"[('App.10', 1.0)]"
Projection and Realism in Hume's Philosophy coventry review,"Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy","Coventry, Angela",2008.0,1,1.4.7.5,"[('1.4.7.5', 1.0)]"
Projection and Realism in Hume's Philosophy coventry review,"Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy","Coventry, Angela",2008.0,2,1.3.14.24,"[('1.3.14.24', 1.0)]"
ipq_2004_0044_0002_0276_0278&pdfname=ipq_2004_0044_0002_0134_0136,Hume\textquoterights Philosophy of the Self,"Flage, Daniel E.",2004.0,1,I.4.6,"[('1.4.6.1', 0.041666666666666664), ('1.4.6.2', 0.041666666666666664), ('1.4.6.3', 0.041666666666666664), ('1.4.6.4', 0.041666666666666664), ('1.4.6.5', 0.041666666666666664), ('1.4.6.6', 0.041666666666666664), ('1.4.6.7', 0.041666666666666664), ('1.4.6.8', 0.041666666666666664), ('1.4.6.9', 0.041666666666666664), ('1.4.6.10', 0.041666666666666664), ('1.4.6.11', 0.041666666666666664), ('1.4.6.12', 0.041666666666666664), ('1.4.6.13', 0.041666666666666664), ('1.4.6.14', 0.041666666666666664), ('1.4.6.15', 0.041666666666666664), ('1.4.6.16', 0.041666666666666664), ('1.4.6.17', 0.041666666666666664), ('1.4.6.18', 0.041666666666666664), ('1.4.6.19', 0.041666666666666664), ('1.4.6.20', 0.041666666666666664), ('1.4.6.21', 0.041666666666666664), ('1.4.6.22', 0.041666666666666664), ('1.4.6.23', 0.041666666666666664), ('1.4.6.6n50', 0.041666666666666664)]"
