,filename,title,author,year,citation order,citation text,paragraph,credit
572,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.29,0.015
573,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.30,0.015
574,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.31,0.015
575,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.32,0.015
576,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.33,0.015
577,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.34,0.015
578,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.35,0.015
579,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.36,0.015
580,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.37,0.015
581,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.38,0.015
582,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.39,0.015
583,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.40,0.015
584,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.41,0.015
585,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.42,0.015
586,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.43,0.015
587,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.44,0.015
588,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.45,0.015
589,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.46,0.015
590,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.47,0.015
591,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.48,0.015
592,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.49,0.015
593,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.50,0.015
594,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.51,0.015
595,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.52,0.015
596,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.53,0.015
597,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.54,0.015
598,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.55,0.015
599,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.56,0.015
600,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.57,0.015
601,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.2n34,0.015
602,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.9n35,0.015
603,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.22n36,0.015
604,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.29n37,0.015
605,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.32n38,0.015
606,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.35n39,0.015
607,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.37n40,0.015
608,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,6,1.4.2,1.4.2.55n41,0.015
609,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,7,1.3.14.29,1.3.14.29,1.0
610,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,8,1.1.1.11,1.1.1.11,1.0
611,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,9,1.3.8.15-17,1.3.8.15,0.333
612,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,9,1.3.8.15-17,1.3.8.16,0.333
613,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,9,1.3.8.15-17,1.3.8.17,0.333
614,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.5,0.091
615,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.6,0.091
616,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.7,0.091
617,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.8,0.091
618,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.9,0.091
619,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.10,0.091
620,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.11,0.091
621,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.12,0.091
622,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.13,0.091
623,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.14,0.091
624,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,10,1.4.6.5-15,1.4.6.15,0.091
625,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,11,1.4.5.27,1.4.5.27,1.0
626,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,12,1.3.14.12,1.3.14.12,0.5
627,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,12,1.3.14.12,1.3.14.12n30,0.5
628,24439665,Projection and Realism in Hume's Philosophy. By P. J. E. Kail,"Ainslie, Donald C.",2009.0,13,2.3.3.4,2.3.3.4,1.0
629,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,1,2.1.11.4,2.1.11.4,1.0
630,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,2,2.1.11.6,2.1.11.6,0.5
631,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,2,2.1.11.6,2.1.11.6n58,0.5
632,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,3,1.4.6.5,1.4.6.5,1.0
633,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,4,1.4.6.19,1.4.6.19,1.0
634,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,5,2.1.2.2,2.1.2.2,1.0
635,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,6,2.2.2.17,2.2.2.17,1.0
636,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,7,1.4.6.5,1.4.6.5,1.0
637,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,8,1.4.6.16,1.4.6.16,1.0
638,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,9,2.1.4.3,2.1.4.3,1.0
639,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,10,1.4.6.19,1.4.6.19,1.0
640,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,11,1.4.6.18–19,1.4.6.18,0.5
641,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,11,1.4.6.18–19,1.4.6.19,0.5
642,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,12,2.1.1.1,2.1.1.1,1.0
643,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,13,2.2.2.16,2.2.2.16,1.0
644,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,14,3.1.2.5,3.1.2.5,1.0
645,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,15,2.1.5.11,2.1.5.11,1.0
646,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,16,2.1.11.5,2.1.11.5,1.0
647,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,17,1.4.2.6,1.4.2.6,1.0
648,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,18,1.4.6.3,1.4.6.3,1.0
649,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,19,1.4.6.18–20,1.4.6.18,0.333
650,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,19,1.4.6.18–20,1.4.6.19,0.333
651,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,19,1.4.6.18–20,1.4.6.20,0.333
652,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,20,1.4.6.20,1.4.6.20,1.0
653,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,21,1.1.1.1,1.1.1.1,1.0
654,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,22,2.1.11.6,2.1.11.6,0.5
655,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,22,2.1.11.6,2.1.11.6n58,0.5
656,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,23,2.1.8.1,2.1.8.1,1.0
657,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,24,2.1.1.2,2.1.1.2,1.0
658,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,25,2.1.10.2,2.1.10.2,1.0
659,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,26,2.1.11.4,2.1.11.4,1.0
660,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,27,2.2.2.15,2.2.2.15,1.0
661,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,28,1.4.6.2,1.4.6.2,1.0
662,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,29,2.2.2.15,2.2.2.15,1.0
663,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,30,2.2.1.2,2.2.1.2,1.0
664,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,31,2.3.7.1,2.3.7.1,1.0
665,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,32,2.2.2.15,2.2.2.15,1.0
666,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,33,2.2.2.17,2.2.2.17,1.0
667,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,34,2.2.2.15–16,2.2.2.15,0.5
668,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,34,2.2.2.15–16,2.2.2.16,0.5
669,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,35,2.2.2.17,2.2.2.17,1.0
670,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,36,2.1.5.6,2.1.5.6,1.0
671,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,37,2.1.11.7,2.1.11.7,1.0
672,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,38,2.1.11.5,2.1.11.5,1.0
673,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,39,2.1.11.3–4,2.1.11.3,0.5
674,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,39,2.1.11.3–4,2.1.11.4,0.5
675,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,40,2.1.11.5,2.1.11.5,1.0
676,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,41,2.1.11.5,2.1.11.5,1.0
677,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,42,2.1.2.3,2.1.2.3,1.0
678,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,43,1.4.6.15,1.4.6.15,1.0
679,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,44,1.4.6.17,1.4.6.17,1.0
680,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,45,1.4.6.4,1.4.6.4,1.0
681,project_muse_403836,There Is Just One Idea of Self in Hume\textquoterights Treatise,"Carlson, \AA{}sa",2009.0,46,1.3.9.15,1.3.9.15,1.0
682,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,1,1.4.6.4,1.4.6.4,1.0
683,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,2,1.4.6.19,1.4.6.19,1.0
684,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,3,Abs28,Abs28,1.0
685,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,4,App10,App.10,1.0
686,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.5,0.056
687,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.6,0.056
688,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.7,0.056
689,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.8,0.056
690,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.9,0.056
691,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.10,0.056
692,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.11,0.056
693,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.12,0.056
694,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.13,0.056
695,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.14,0.056
696,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.15,0.056
697,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.16,0.056
698,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.17,0.056
699,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.18,0.056
700,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.19,0.056
701,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.20,0.056
702,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.21,0.056
703,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,5,1.4.6.5–22,1.4.6.22,0.056
704,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,6,TApp1,App.1,1.0
705,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,7,App10,App.10,1.0
706,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,8,TApp10,App.10,1.0
707,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,9,TApp21,App.21,1.0
708,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,10,TApp10,App.10,1.0
709,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.10,0.1
710,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.11,0.1
711,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.12,0.1
712,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.13,0.1
713,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.14,0.1
714,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.15,0.1
715,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.16,0.1
716,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.17,0.1
717,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.18,0.1
718,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,11,TApp10–19,App.19,0.1
719,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,12,TApp20,App.20,1.0
720,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,13,TApp21,App.21,1.0
721,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.10,0.083
722,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.11,0.083
723,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.12,0.083
724,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.13,0.083
725,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.14,0.083
726,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.15,0.083
727,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.16,0.083
728,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.17,0.083
729,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.18,0.083
730,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.19,0.083
731,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.20,0.083
732,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,14,TApp10–21,App.21,0.083
733,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,15,TApp20,App.20,1.0
734,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,16,TApp21,App.21,1.0
735,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,17,TApp10,App.10,1.0
736,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,18,1.4.2.7,1.4.2.7,1.0
737,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,19,TApp10,App.10,1.0
738,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,20,TApp20,App.20,1.0
739,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,21,TApp11–19,App.11,0.111
740,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,21,TApp11–19,App.12,0.111
741,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,21,TApp11–19,App.13,0.111
742,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,21,TApp11–19,App.14,0.111
743,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,21,TApp11–19,App.15,0.111
744,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,21,TApp11–19,App.16,0.111
745,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,21,TApp11–19,App.17,0.111
746,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,21,TApp11–19,App.18,0.111
747,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,21,TApp11–19,App.19,0.111
748,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,22,TApp20,App.20,1.0
749,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,23,TApp10,App.10,1.0
750,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,24,TApp21,App.21,1.0
751,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,25,TApp20,App.20,1.0
752,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,26,1.4.3.5,1.4.3.5,1.0
753,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,27,1.4.6.22,1.4.6.22,1.0
754,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,28,1.1.7.18,1.1.7.18,1.0
755,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,29,1.4.6.22,1.4.6.22,1.0
756,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,30,TApp16,App.16,1.0
757,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,31,1.4.2.26–30,1.4.2.26,0.2
758,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,31,1.4.2.26–30,1.4.2.27,0.2
759,533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,31,1.4.2.26–30,1.4.2.28,0.2
